관리번호,자치구,와이파이명,도로명주소,설치유형,설치기관,서비스구분,망종류,설치년도,실내외구분,X좌표,Y좌표,작업일자
YS100002,용산구,이촌1동주민센터,이촌동 301-179,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.521378,126.97101,2026-07-29 10:56:06.0
YS110001,용산구,이촌2동주민센터,이촌동 206-2,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.52626,126.95471,2026-07-29 10:56:06.0
YS120001,용산구,이태원1동주민센터,이태원동 100-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.53246,126.99289,2026-07-29 10:56:06.0
YS120002,용산구,이태원1동주민센터,이태원동 100-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.53246,126.99289,2026-07-29 10:56:06.0
YS130001,용산구,이태원2동주민센터,이태원동 255-54,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.541904,126.988,2026-07-29 10:56:06.0
YS140001,용산구,한남동주민센터,한남동 685-43,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.534573,126.998276,2026-07-29 10:56:06.0
YS140002,용산구,한남동주민센터,한남동 685-43,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.534573,126.998276,2026-07-29 10:56:06.0
YS150001,용산구,서빙고동주민센터,서빙고동 134,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.520405,126.99245,2026-07-29 10:56:06.0
YS150002,용산구,서빙고동주민센터,서빙고동 134,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.520405,126.99245,2026-07-29 10:56:06.0
YS160001,용산구,보광동주민센터,보광동 217-29,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.5262,127.00013,2026-07-29 10:56:06.0
YS160002,용산구,보광동주민센터,보광동 217-29,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.5262,127.00013,2026-07-29 10:56:06.0
YS160003,용산구,보광동주민센터,보광동 217-29,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.520405,126.99245,2026-07-29 10:56:06.0
YS170001,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170002,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170003,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170004,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170005,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170006,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170007,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170008,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170009,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170010,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170011,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170012,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170013,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170014,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170015,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170016,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170017,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170018,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170019,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170020,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170021,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170022,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170023,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS170024,용산구,꿈나무종합타운,원효로 1가 25,6-4. 복지 - 아동청소년,자치구,공공WiFi,자가망,2017,실내,37.53883,126.96536,2026-07-29 10:56:06.0
YS180001,용산구,용산구보건분소,원효로1가 26-15,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53875,126.96589,2026-07-29 10:56:06.0
YS180002,용산구,노동자종합지원센터,원효로97길 30,6-1. 복지 - 사회,자치구,공공WiFi,자가망,2022,실내,37.54212,126.96893,2026-07-29 10:56:06.0
YS180003,용산구,노동자종합지원센터,원효로97길 30,6-1. 복지 - 사회,자치구,공공WiFi,자가망,2022,실내,37.54212,126.96893,2026-07-29 10:56:06.0
YS240001,용산구,한강로동주민센터,한강대로 38길 28,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2024,실내,37.52814,126.96923,2026-07-29 10:56:06.0
YS240002,용산구,보광동주민센터,장문로95,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2024,실내,37.526302,127.00018,2026-07-29 10:56:06.0
YS240003,용산구,이태원거리,이태원로 153,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.5346,126.99099,2026-07-29 10:56:06.0
YS240004,용산구,이태원거리,이태원로 19길 9,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.534897,126.99174,2026-07-29 10:56:06.0
YS240005,용산구,이태원거리,이태원로 179,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.534813,126.99374,2026-07-29 10:56:06.0
YS240006,용산구,이태원거리,보광로 126,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.534023,126.994225,2026-07-29 10:56:06.0
YS240007,용산구,이태원거리,보광로59길 33,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.533825,126.99213,2026-07-29 10:56:06.0
YS240008,용산구,이태원거리,이태원로42길 32,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.53603,127.00041,2026-07-29 10:56:06.0
YS240009,용산구,이태원거리,이태원로 230,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.535496,126.99929,2026-07-29 10:56:06.0
YS240010,용산구,신흥시장,신흥로 100-5,2. 전통시장,자치구,공공WiFi,자가망,2024,실외,37.545155,126.98465,2026-07-29 10:56:06.0
YS240011,용산구,용리단길,한강대로 40길 9-8,1. 주요거리,자치구,공공WiFi,자가망,2024,실외,37.530563,126.97019,2026-07-29 10:56:06.0
YS240012,용산구,문화체육센터,백범로 350,4. 문화관광,자치구,공공WiFi,자가망,2024,실내,37.537243,126.96763,2026-07-29 10:56:06.0
YS240013,용산구,문화체육센터,백범로 350,4. 문화관광,자치구,공공WiFi,자가망,2024,실내,37.537243,126.96763,2026-07-29 10:56:06.0
YS240014,용산구,서빙고근린공원,용산구 용산동5가 24-2,3. 공원(하천),자치구,공공WiFi,자가망,2024,실외,37.524723,126.97109,2026-07-29 10:56:06.0
YS250001,용산구,용산2가동주민센터,용산구 신흥로 90,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.545994,126.98554,2026-07-29 10:56:06.0
YS250002,용산구,보광동주민센터,용산구 장문로 9,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.526245,127.00017,2026-07-29 10:56:06.0
YS250003,용산구,보광동주민센터,용산구 장문로 95,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2025,실내,37.526245,127.00017,2026-07-29 10:56:06.0
YS250004,용산구,용문시장,효창원로42길 38-32,2. 전통시장,자치구,공공WiFi,자가망,2025,실외,37.53688,126.95955,2026-07-29 10:56:06.0
YS250005,용산구,숙대입구거리,청파동2가 60-1,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.54577,126.96689,2026-07-29 10:56:06.0
YS250006,용산구,숙대입구거리,청파동2가 53-17,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.54567,126.96548,2026-07-29 10:56:06.0
YS250007,용산구,삼광초,후암동 185-14,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.54695,126.97605,2026-07-29 10:56:06.0
YS250008,용산구,삼광초,두텁바위로1나길 30,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.54687,126.97716,2026-07-29 10:56:06.0
YS250009,용산구,신용산역,한강로2가 311-2,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.53069,126.96858,2026-07-29 10:56:06.0
YS250010,용산구,신용산역,한강로2가 2-16,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.530968,126.96814,2026-07-29 10:56:06.0
서울-0365,용산구,이태원역,서울특별시 용산구 이태원로 19길 14번지,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53555,126.99167,2026-07-29 10:56:06.0
서울-0366,용산구,이태원역,서울특별시 용산구 이태원로 27가길 45,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.534943,126.99266,2026-07-29 10:56:06.0
서울-0367,용산구,이태원역,서울특별시 용산구 이태원로 27가길 45,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.534943,126.99266,2026-07-29 10:56:06.0
서울-0368,용산구,이태원역,서울특별시 용산구 이태원로 27가길 16,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.534977,126.99441,2026-07-29 10:56:06.0
서울-0369,용산구,이태원역,서울특별시 용산구 이태원로 27가길 16,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.534977,126.99441,2026-07-29 10:56:06.0
서울-0370,용산구,이태원역,서울특별시 용산구 이태원로 27길 6,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53509,126.995346,2026-07-29 10:56:06.0
서울-0371,용산구,이태원역,서울특별시 용산구 이태원로 197,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.534725,126.99594,2026-07-29 10:56:06.0
서울-0372,용산구,이태원역,서울특별시 용산구 이태원로 197,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.534725,126.99594,2026-07-29 10:56:06.0
서울-0373,용산구,이태원역,서울특별시 용산구 이태원로 197,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.534725,126.99594,2026-07-29 10:56:06.0
서울-0376,용산구,이태원역,서울특별시 용산구 녹사평대로 26가길 1,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.531902,126.99224,2026-07-29 10:56:06.0
서울-0377,용산구,이태원역,서울특별시 용산구 녹사평대로 26가길 1,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.531902,126.99224,2026-07-29 10:56:06.0
서울-0378,용산구,이태원역,서울특별시 용산구 녹사평대로 26가길 1,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.531902,126.99224,2026-07-29 10:56:06.0
서울-0379,용산구,이태원역,서울특별시 용산구 녹사평대로 26길 86,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53149,126.99439,2026-07-29 10:56:06.0
서울-0380,용산구,이태원역,서울특별시 용산구 녹사평대로 26길 86,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53149,126.99439,2026-07-29 10:56:06.0
서울-0381,용산구,이태원역,서울특별시 용산구 녹사평대로 26길 86,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53149,126.99439,2026-07-29 10:56:06.0
서울-0382,용산구,이태원역,서울특별시 용산구 보광로 119,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53333,126.99427,2026-07-29 10:56:06.0
서울-0383,용산구,이태원역,서울특별시 용산구 보광로 119,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53333,126.99427,2026-07-29 10:56:06.0
서울-0384,용산구,이태원역,서울특별시 용산구 보광로 119,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53333,126.99427,2026-07-29 10:56:06.0
서울-0385,용산구,이태원역,서울특별시 용산구 이태원로 45길 16,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53629,126.998726,2026-07-29 10:56:06.0
서울-0392,용산구,이태원역,서울특별시 용산구 이태원로 266,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53814,127.001625,2026-07-29 10:56:06.0
서울-0393,용산구,이태원역,서울특별시 용산구 이태원로 266,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53814,127.001625,2026-07-29 10:56:06.0
서울-0394,용산구,이태원역,서울특별시 용산구 이태원로 266,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53814,127.001625,2026-07-29 10:56:06.0
서울-0395,용산구,이태원역,서울특별시 용산구 이태원로 54길 13,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.537586,127.002205,2026-07-29 10:56:06.0
서울-0396,용산구,이태원역,서울특별시 용산구 이태원로 54길 13,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.537586,127.002205,2026-07-29 10:56:06.0
서울-0397,용산구,이태원역,서울특별시 용산구 한남대로 27가길 26 앞,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.537857,127.00262,2026-07-29 10:56:06.0
서울-0398,용산구,이태원역,서울특별시 용산구 이태원로 54길 47,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.536343,127.00141,2026-07-29 10:56:06.0
서울-0399,용산구,이태원역,서울특별시 용산구 대사관로11길 57,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53584,127.00107,2026-07-29 10:56:06.0
서울-0404,용산구,이태원역,서울특별시 용산구 이태원로 42길 54,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.536972,127.00119,2026-07-29 10:56:06.0
서울-0405,용산구,이태원역,서울특별시 용산구 이태원로 42길 54,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.536972,127.00119,2026-07-29 10:56:06.0
서울-0406,용산구,이태원역,서울특별시 용산구 이태원로 280,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53953,127.001625,2026-07-29 10:56:06.0
서울-0407,용산구,이태원역,서울특별시 용산구 이태원로 280,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53953,127.001625,2026-07-29 10:56:06.0
서울-0408,용산구,이태원역,서울특별시 용산구 이태원로 280,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53953,127.001625,2026-07-29 10:56:06.0
서울-0409,용산구,이태원역,서울특별시 용산구 보광로59길 62,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.533676,126.990585,2026-07-29 10:56:06.0
서울-0413,용산구,이태원역,서울특별시 용산구 우사단로 11-1,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.531593,126.996475,2026-07-29 10:56:06.0
서울-0414,용산구,이태원역,서울특별시 용산구 우사단로 11-1,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.531593,126.996475,2026-07-29 10:56:06.0
서울-0449,용산구,경리단및해방촌길,서울특별시 용산구 회나무로 65번지,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.540173,126.99383,2026-07-29 10:56:06.0
서울-0450,용산구,경리단및해방촌길,서울특별시 용산구 회나무로 65번지,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.540173,126.99383,2026-07-29 10:56:06.0
서울-0451,용산구,경리단및해방촌길,서울특별시 용산구 회나무로 65번지,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.540173,126.99383,2026-07-29 10:56:06.0
서울-0452,용산구,경리단및해방촌길,서울특별시 용산구 회나무로 26길 12,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53972,126.991615,2026-07-29 10:56:06.0
서울-0453,용산구,경리단및해방촌길,서울특별시 용산구 회나무로 26길 12,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53972,126.991615,2026-07-29 10:56:06.0
서울-0454,용산구,경리단및해방촌길,서울특별시 용산구 회나무로 26길 12,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53972,126.991615,2026-07-29 10:56:06.0
서울-0455,용산구,경리단및해방촌길,서울특별시 용산구 회나무로 36,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.539658,126.99087,2026-07-29 10:56:06.0
서울-0456,용산구,경리단및해방촌길,서울특별시 용산구 회나무로 36,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.539658,126.99087,2026-07-29 10:56:06.0
서울-0457,용산구,경리단및해방촌길,서울특별시 용산구 회나무로 13길 32,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.540684,126.98962,2026-07-29 10:56:06.0
서울-0458,용산구,경리단및해방촌길,서울특별시 용산구 회나무로 13길 32,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.540684,126.98962,2026-07-29 10:56:06.0
서울-0462,용산구,경리단및해방촌길,서울특별시 용산구 이태원동 627,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.5393,126.98788,2026-07-29 10:56:06.0
서울-0463,용산구,경리단및해방촌길,서울특별시 용산구 이태원동 627,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.5393,126.98788,2026-07-29 10:56:06.0
서울-0464,용산구,경리단및해방촌길,서울특별시 용산구 이태원동 577,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.53791,126.986786,2026-07-29 10:56:06.0
서울-0465,용산구,경리단및해방촌길,서울특별시 용산구 용산동2가 46-3,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.54065,126.9869,2026-07-29 10:56:06.0
서울-0466,용산구,경리단및해방촌길,서울특별시 용산구 용산동2가 46-3,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.54065,126.9869,2026-07-29 10:56:06.0
서울-0467,용산구,경리단및해방촌길,서울특별시 용산구 용산동2가 46-3,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.54065,126.9869,2026-07-29 10:56:06.0
서울-0468,용산구,경리단및해방촌길,서울특별시 용산구 용산동2가 45-5,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.54188,126.98735,2026-07-29 10:56:06.0
서울-0469,용산구,경리단및해방촌길,서울특별시 용산구 용산동2가 45-5,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.54188,126.98735,2026-07-29 10:56:06.0
서울-0474,용산구,경리단및해방촌길,서울특별시 용산구 용산동2가 1-39,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.545803,126.9853,2026-07-29 10:56:06.0
서울-0475,용산구,숙명여대,서울특별시 용산구 청파동2가 134-8,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.546467,126.963486,2026-07-29 10:56:06.0
서울-0476,용산구,숙명여대,서울특별시 용산구 청파동2가 134-8,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.546467,126.963486,2026-07-29 10:56:06.0
서울-0477,용산구,숙명여대,서울특별시 용산구 청파동2가 134-8,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.546467,126.963486,2026-07-29 10:56:06.0
서울-0480,용산구,숙명여대,서울특별시 용산구 청파동3가 111-38,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.544846,126.96689,2026-07-29 10:56:06.0
서울-0481,용산구,숙명여대,서울특별시 용산구 청파동3가 111-38,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.544846,126.96689,2026-07-29 10:56:06.0
서울-0482,용산구,숙명여대,서울특별시 용산구 청파동3가 111-38,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.544846,126.96689,2026-07-29 10:56:06.0
서울-0483,용산구,숙명여대,서울특별시 용산구 청파동2가 72-5,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.544815,126.968735,2026-07-29 10:56:06.0
서울-0484,용산구,숙명여대,서울특별시 용산구 청파동2가 72-5,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.544815,126.968735,2026-07-29 10:56:06.0
서울-0485,용산구,숙명여대,서울특별시 용산구 청파동2가 72-5,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.544815,126.968735,2026-07-29 10:56:06.0
서울-0486,용산구,숙명여대,서울특별시 용산구 청파동3가 107-29,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.543613,126.96924,2026-07-29 10:56:06.0
서울-0487,용산구,숙명여대,서울특별시 용산구 청파동3가 107-29,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.543613,126.96924,2026-07-29 10:56:06.0
서울-0488,용산구,숙명여대,서울특별시 용산구 청파동3가 10-5,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.544163,126.97085,2026-07-29 10:56:06.0
서울-0489,용산구,숙명여대,서울특별시 용산구 청파동3가 10-5,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.544163,126.97085,2026-07-29 10:56:06.0
서울-0490,용산구,숙명여대,서울특별시 용산구 청파동3가 10-5,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.544163,126.97085,2026-07-29 10:56:06.0
서울-0491,용산구,숙명여대,서울특별시 용산구 갈월동 87-2,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.54386,126.97209,2026-07-29 10:56:06.0
서울-0492,용산구,숙명여대,서울특별시 용산구 갈월동 87-2,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.54386,126.97209,2026-07-29 10:56:06.0
서울-0493,용산구,숙명여대,서울특별시 용산구 갈월동 87-2,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.54386,126.97209,2026-07-29 10:56:06.0
서울-0494,용산구,숙명여대,서울특별시 용산구 갈월동 93-30,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.541992,126.971825,2026-07-29 10:56:06.0
서울-0495,용산구,숙명여대,서울특별시 용산구 갈월동 93-30,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.541992,126.971825,2026-07-29 10:56:06.0
서울-0496,용산구,숙명여대,서울특별시 용산구 청파동2가 120-37,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.545013,126.97077,2026-07-29 10:56:06.0
서울-0497,용산구,숙명여대,서울특별시 용산구 청파동2가 120-37,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.545013,126.97077,2026-07-29 10:56:06.0
서울-0520,용산구,용리단길,서울특별시 용산구 용산동3가 1-95,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.534542,126.9751,2026-07-29 10:56:06.0
서울-0521,용산구,용리단길,서울특별시 용산구 용산동3가 1-95,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.534542,126.9751,2026-07-29 10:56:06.0
서울-0522,용산구,용리단길,서울특별시 용산구 한강대로62길 19,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.533974,126.97366,2026-07-29 10:56:06.0
서울-0523,용산구,용리단길,서울특별시 용산구 한강대로62길 19,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.533974,126.97366,2026-07-29 10:56:06.0
서울-0524,용산구,용리단길,서울특별시 용산구 한강로1가 210,1. 주요거리,디지털뉴딜(KT),과기부WiFi(핫플레이스),임대망,2022,실외,37.533203,126.97401,2026-07-29 10:56:06.0
