parcel_id,pnu,jibun,land_use_code,ownership_type,area,lng,lat,dist_to_school,dist_to_childcare,complaint_count,building_use,target_label
30999,1.11701E+18,청파동1가 3-115도,도,국유지,53.74590302584693,126.9653575363747,37.5497524975669,70.63299483,147.25255603,144,미지정,1
31000,1.11701E+18,청파동1가 4-1도,도,국유지,26.62794312555343,126.96579122817678,37.54925136764887,132.85535756,106.11434789,144,미지정,1
31001,1.11701E+18,청파동1가 5-3도,도,국유지,225.19491892913356,126.9662102756413,37.54924683037905,163.52780549,70.15864649,144,미지정,1
31002,1.11701E+18,청파동1가 6-4도,도,국유지,14.221177844912745,126.96620751724136,37.549254873563214,162.85996995,70.14770363,144,미지정,1
31003,1.11701E+18,청파동1가 7-1도,도,국유지,29.81520118471235,126.96611223695174,37.549916925986835,131.83198218,93.60193103,144,미지정,1
31004,1.11701E+18,청파동1가 7-8도,도,국유지,96.06601459847298,126.96617224876638,37.54963101706653,142.966569,74.31111073,144,미지정,1
31005,1.11701E+18,청파동1가 7-28도,도,국유지,142.053741174459,126.96625257386317,37.549825585047884,145.25175853,77.62136302,144,미지정,1
31006,1.11701E+18,청파동1가 9-1도,도,국유지,135.76362906908616,126.96616340692309,37.549017916549275,174.72041725,84.52713529,144,미지정,1
31007,1.11701E+18,청파동1가 17-1도,도,국유지,96.20850753842387,126.96641163180249,37.54943174672511,170.30863278,49.54225684,144,미지정,1
31008,1.11701E+18,청파동1가 54-4도,도,국유지,153.99585611216025,126.96897609361093,37.54918212109248,395.26168136,179.11098447,144,미지정,1
31009,1.11701E+18,청파동1가 54-6도,도,국유지,122.45439160370734,126.96814650086093,37.549129117282696,326.09601268,108.82668936,144,미지정,1
31010,1.11701E+18,청파동1가 58-9도,도,국유지,78.18691273964942,126.96842144066736,37.54941146404082,341.95090253,128.07347031,144,미지정,1
31011,1.11701E+18,청파동1가 58-13도,도,국유지,170.00154204666615,126.96810651138928,37.54937785234757,315.49524735,100.36971983,144,미지정,1
31012,1.11701E+18,청파동1가 58-23도,도,국유지,59.135688989714254,126.96828608494347,37.54921266901623,335.33313399,118.46178257,144,미지정,1
31013,1.11701E+18,청파동1가 60-2도,도,국유지,17.310532616451383,126.96780725344665,37.549460014730876,287.70492651,73.89622317,144,미지정,1
31014,1.11701E+18,청파동1가 62-16도,도,국유지,166.98685278440826,126.96815003455495,37.54889991940758,334.86461275,119.26207499,144,미지정,1
31015,1.11701E+18,청파동1가 62-30도,도,국유지,18.850543479435146,126.96816911168922,37.54872928685397,343.79922857,130.92476822,144,미지정,1
31016,1.11701E+18,청파동1가 62-31도,도,국유지,47.793378745554946,126.96826778425337,37.54863441945413,356.13485373,144.21386817,144,미지정,1
31017,1.11701E+18,청파동1가 67-4도,도,국유지,13.245442441198975,126.96832689374305,37.54842917931631,371.05136326,148.81778481,144,미지정,1
31018,1.11701E+18,청파동1가 67-5도,도,국유지,21.47420025221072,126.96833066171882,37.548493422699245,368.0373297,158.39925502,144,미지정,1
31019,1.11701E+18,청파동1가 68-1도,도,국유지,45.223947494174354,126.96836515687126,37.54825312061736,360.47002427,148.52823415,144,미지정,1
31020,1.11701E+18,청파동1가 76-4도,도,국유지,24.701090271410067,126.96832852868772,37.54814236456886,356.44282556,144.33772907,144,미지정,1
31021,1.11701E+18,청파동1가 79-1도,도,국유지,31.70882879238343,126.96821281013507,37.54809074636561,345.99318947,134.01251747,144,미지정,1
31022,1.11701E+18,청파동1가 89-96도,도,국유지,17.825696962303482,126.96504528968362,37.5484632082531,84.39741883,151.54267959,144,미지정,1
31023,1.11701E+18,청파동1가 89-120도,도,국유지,29.72778513515368,126.96628583613769,37.547746698889256,177.55458033,52.92908208,144,미지정,1
31024,1.11701E+18,청파동1가 89-172도,도,국유지,98.80803865962662,126.9671607498304,37.54904758932619,248.09495944,45.03270044,144,미지정,1
31025,1.11701E+18,청파동1가 89-178도,도,국유지,47.79335938033182,126.96465007483413,37.548519289930894,66.59656191,189.25851691,144,미지정,1
31026,1.11701E+18,청파동1가 91-3도,도,국유지,12.529353281250224,126.96647311415525,37.54923288767124,184.53480404,48.9644793,144,미지정,1
31027,1.11701E+18,청파동1가 91-6도,도,국유지,282.9673134695622,126.96775517563502,37.54921331888578,290.30612146,73.05305099,144,미지정,1
31028,1.11701E+18,청파동1가 91-13도,도,국유지,44.55655621760525,126.96618502641424,37.54905456933746,173.70767957,80.77602809,144,미지정,1
31029,1.11701E+18,청파동1가 91-21잡,잡,국유지,24.519302359956782,126.96646961420001,37.54916088680001,188.11744554,53.1857355,144,미지정,1
31030,1.11701E+18,청파동1가 91-26도,도,국유지,114.75041013973532,126.96704908417381,37.54914390337608,234.65856969,31.87965821,144,미지정,1
31031,1.11701E+18,청파동1가 91-69도,도,국유지,24.857695257407613,126.9676528647991,37.5490849473269,286.476295,70.98193096,144,미지정,1
31032,1.11701E+18,청파동1가 91-70도,도,국유지,24.990092021704186,126.9677473142988,37.549025734236004,296.63564575,81.55194609,144,미지정,1
31033,1.11701E+18,청파동1가 93-21도,도,국유지,374.8091788140591,126.9649467699101,37.54870729068484,98.19507472,168.92407558,144,미지정,1
31034,1.11701E+18,청파동1가 130-2도,도,국유지,32.390048953471705,126.96952742412316,37.54907530835226,445.40237824,229.10100345,144,미지정,1
31035,1.11701E+18,청파동1가 132-30도,도,국유지,37.264511136338115,126.96904690862833,37.54911216168795,403.1930669,186.58582567,144,미지정,1
31036,1.11701E+18,청파동1가 132-56도,도,국유지,71.36105476593366,126.96962679093367,37.54908267869249,453.76253294,237.62784606,144,미지정,1
31037,1.11701E+18,청파동1가 134-1도,도,국유지,42.29568779934198,126.9693671074396,37.54937786488888,424.84704775,211.69455335,144,미지정,1
31038,1.11701E+18,청파동1가 134-3도,도,국유지,29.28097674692981,126.96955288779097,37.54924792067213,443.55950628,228.88919122,144,미지정,1
31039,1.11701E+18,청파동1가 200-4도,도,국유지,28.535429500974715,126.96409107160457,37.5494582136106,52.66677684,238.27378255,144,미지정,1
31040,1.11701E+18,청파동1가 200-9도,도,국유지,59.218863614602014,126.96389697731034,37.549357923208575,60.75320145,220.9860377,144,미지정,1
31041,1.11701E+18,청파동1가 201-3도,도,국유지,50.55880459211767,126.96442243834466,37.54914635855157,97.11372559,223.94093418,144,미지정,1
31042,1.11701E+18,청파동1가 202-5도,도,국유지,86.90149417892098,126.96387478874404,37.548975697007315,103.18395374,181.88252474,144,미지정,1
31043,1.11701E+18,청파동1가 202-16 도,도,국유지,15.206941994896624,126.96423439266904,37.54895430216059,107.39260819,196.91965089,144,미지정,1
31044,1.11701E+18,청파동1가 202-19도,도,국유지,40.30007543344982,126.96428811600549,37.54884638898352,95.26624907,190.45048991,144,미지정,1
31045,1.11701E+18,청파동1가 203-5도,도,국유지,61.808833772083744,126.96399730053948,37.5484868673437,61.46676554,143.47462668,144,미지정,1
31046,1.11701E+18,청파동1가 200-14도,도,국유지,3009.4551378968754,126.96411111909887,37.548749930166984,86.17989938,172.28109015,144,미지정,1
31047,1.11701E+18,청파동1가 59-3도,도,국유지,230.17624733876437,126.96790352994024,37.549572696464836,293.71976737,83.92553645,144,미지정,1
31048,1.11701E+18,청파동1가 31-5도,도,국유지,303.94445988722146,126.96847755323405,37.549571057071255,343.88446512,134.01388791,144,미지정,1
31049,1.11701E+18,청파동1가 141-9도,도,국유지,404.55277229094645,126.96998887484801,37.549387722317185,478.97170496,266.60627713,144,미지정,1
31050,1.11701E+18,청파동1가 1-75도,도,국유지,5471.037182874221,126.96687987527582,37.550241379721186,200.98926719,91.0257347,144,미지정,1
31051,1.11701E+18,청파동1가 1-74도,도,국유지,93.30908957717475,126.96538527680258,37.55041501242029,81.08510063,178.18370284,144,미지정,1
31052,1.11701E+18,청파동1가 151-3 도,도,국유지,32.43426795210689,126.96986236800726,37.54885244400766,480.24025748,263.17152228,144,미지정,1
31053,1.11701E+18,청파동1가 149-4 도,도,국유지,19.777319544460624,126.96983271344739,37.54901527679974,473.18981818,256.82485637,144,미지정,1
31054,1.11701E+18,청파동1가 146-1도,도,국유지,87.62219389213715,126.96986869231772,37.549165509626135,472.70951249,257.56467008,144,미지정,1
31055,1.11701E+18,청파동1가 146-4도,도,국유지,52.01031376689207,126.96978603793453,37.549218205481175,464.41430453,249.70346348,144,미지정,1
31056,1.11701E+18,청파동1가 150-3 도,도,국유지,25.490334304515272,126.96984789585737,37.54893232583045,476.71357734,259.92361794,144,미지정,1
31057,1.11701E+18,청파동1가 137-1도,도,국유지,165.58335942949634,126.96949007924147,37.54932790897155,436.49230449,222.75623335,144,미지정,1
31058,1.11701E+18,청파동1가 128-3도,도,국유지,116.59969012986403,126.96961494929273,37.54878772289747,461.26073551,243.99438987,144,미지정,1
31059,1.11701E+18,청파동1가 155-1도,도,국유지,47.744225093571,126.96977845679267,37.54879274544646,474.9347155,257.70537564,144,미지정,1
31060,1.11701E+18,청파동1가 138-1도,도,국유지,67.40338385198265,126.96930510377106,37.54941877191709,418.71201432,206.15300924,144,미지정,1
31061,1.11701E+18,청파동1가 52-5도,도,국유지,50.244828608469106,126.96924681072291,37.54938913120568,414.15606288,201.03928088,144,미지정,1
31062,1.11701E+18,청파동1가 123-4도,도,국유지,63.063990951515734,126.96947954377919,37.54874939836704,451.13238277,233.89563888,144,미지정,1
31063,1.11701E+18,청파동1가 64-1도,도,국유지,30.943489934317768,126.96864312836767,37.54885024791337,377.57973098,160.82578497,144,미지정,1
31064,1.11701E+18,청파동1가 64-2도,도,국유지,188.73562671389664,126.96865217116604,37.54885598632439,378.11579415,161.30953187,144,미지정,1
31065,1.11701E+18,청파동1가 65-1도,도,국유지,19.282058196607977,126.96858179552392,37.54882145133944,373.60022416,157.19868142,144,미지정,1
31066,1.11701E+18,청파동1가 65-2도,도,국유지,17.389183138962835,126.96846471818012,37.54874126941155,367.24478172,152.13786327,144,미지정,1
31067,1.11701E+18,청파동1가 121-19도,도,국유지,62.6815849901177,126.9684385337193,37.5485977194753,371.5267088,158.78051667,144,미지정,1
31068,1.11701E+18,청파동1가 97-81도,도,국유지,36.24003487767186,126.96735679413624,37.54811137379342,270.50671384,58.39884472,144,미지정,1
31069,1.11701E+18,청파동1가 98-7도,도,국유지,1110.8227511418518,126.96779298290474,37.54746008513785,314.22025298,119.75890223,144,미지정,1
31070,1.11701E+18,청파동1가 67-7도,도,국유지,531.2863471006858,126.96825750612116,37.54815488504294,350.24469662,138.12709371,144,미지정,1
