"기준일ID","시간대구분","행정동코드","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"20260510","09","11170580","10385.8822","260.3111","153.7147","189.3604","256.1026","431.2606","530.2713","532.0389","415.2654","464.3451","315.4288","389.3756","262.477","216.0046","395.5137","335.6224","158.3498","253.7886","457.5646","499.2681","570.9515","553.2783","461.2784","476.8374","350.1269","361.3263","290.2442","183.1733","622.6029",""
"20260510","09","11170570","14989.3544","649.3947","290.3711","312.5821","360.6761","536.6731","656.7943","609.0843","636.0202","645.8673","522.8744","557.8133","432.7008","243.4403","559.0282","365.999","292.9235","300.3615","548.9565","631.813","737.1476","765.0307","673.9497","588.2781","556.4159","639.6315","486.6451","353.3564","1035.5266",""
"20260510","09","11170560","20622.4093","858.9443","274.4557","314.2966","359.3055","686.7317","935.0084","1183.4335","987.3778","924.346","698.7565","642.4773","450.7564","283.7819","673.9118","1275.5767","377.7294","330.302","848.9624","1118.6346","1172.6141","1372.3903","1015.336","749.6464","660.9016","634.5955","538.3541","353.3427","900.4413",""
"20260510","09","11170555","24532.7986","425.4333","306.3111","340.6081","799.5005","1003.0075","1119.7726","1193.035","1005.1289","1073.8716","931.2751","732.5704","548.5065","418.5966","762.4969","567.3066","307.5001","744.1608","2096.3849","1580.1994","1232.3762","1252.4003","1078.2296","1114.6811","764.4945","779.2434","647.2468","435.9122","1272.5487",""
"20260510","09","11170530","15748.7511","224.8783","108.5079","305.1199","609.7165","624.5609","699.0211","718.5471","578.2039","667.4067","643.2783","696.5602","585.7003","420.3864","840.699","358.4833","163.2117","307.8226","719.0233","773.954","664.0642","645.8441","639.2565","649.2516","534.6318","618.3806","538.9159","410.1001","1003.225",""
"20260510","09","11170520","12074.8127","304.1658","163.5415","246.3561","314.8777","567.0523","652.1465","655.0492","595.7949","575.6136","457.3874","400.0084","221.9995","203.5398","471.065","288.551","163.0942","257.1256","443.436","676.5757","627.3866","675.8047","419.1483","549.0887","406.5811","327.6297","313.8993","299.2554","798.6384",""
"20260510","09","11170510","12968.3992","443.3953","245.0524","267.5985","247.8623","485.0796","566.3886","601.331","597.1622","534.9079","463.4001","453.1038","384.5828","256.2145","493.79","428.8441","226.6425","264.5","338.9715","489.3065","605.941","732.3386","555.9558","615.9677","462.126","485.0157","444.3993","379.6115","898.9113",""
"20260510","11","11170510","12714.6459","460.9475","254.7531","258.8732","239.1352","397.7686","518.6692","585.1945","566.6432","544.6084","493.1944","488.0446","405.7803","268.5936","506.003","393.1914","207.8002","222.1806","320.2041","458.3605","534.716","679.6312","591.3327","597.9735","449.8754","479.187","410.9293","394.0948","986.9593",""
"20260510","11","11170520","12931.5205","329.8475","177.3499","232.2834","386.9485","656.9435","628.2491","774.1232","631.8679","606.0097","387.8068","397.2311","245.3952","216.4569","465.7826","267.9813","151.4677","297.0176","509.7349","765.4565","725.288","729.8378","468.1597","592.0389","430.0329","355.589","390.281","285.3718","826.9682",""
"20260510","11","11170530","18965.4359","359.9853","173.6994","387.12","724.3723","793.0758","841.4176","969.3591","690.639","877.8017","750.8094","688.0991","618.3886","412.0133","781.2934","454.9587","207.1356","521.6848","846.9778","1015.7568","876.5379","1062.0608","807.1675","852.3536","636.5522","709.3097","528.0737","400.9779","977.8156",""
"20260510","11","11170555","25592.195","468.18","337.0895","449.3093","800.7077","1018.8579","1187.0048","1302.5892","1093.6303","1121.5941","1013.6041","748.1595","537.9179","376.1646","734.2048","577.7325","313.151","828.7542","2216.6109","1705.6204","1315.6497","1290.2446","1108.9988","1225.0434","859.5869","814.7736","601.8743","410.3573","1134.7826",""
"20260510","11","11170560","20682.9174","1159.0332","370.342","351.3475","411.0145","695.9968","844.6704","1088.9963","989.2795","826.3219","699.5873","606.7948","447.2728","294.5805","640.377","1394.4125","412.9195","458.017","855.2077","1104.7388","1080.493","1254.9172","946.9389","703.478","683.6261","575.7201","531.925","362.2818","892.6274",""
"20260510","11","11170570","13043.5094","425.3166","190.1767","273.8928","394.0992","493.7604","607.213","589.1862","594.8964","612.2083","457.9185","523.7004","381.8882","232.2179","484.5212","345.1976","276.275","286.8886","483.3952","549.6864","637.2289","589.2459","556.9622","475.22","454.0165","514.8603","442.8984","297.5486","873.0904",""
"20260510","11","11170580","10035.6213","236.9264","139.9057","200.012","247.7142","372.4162","464.9569","473.2268","442.0239","449.5911","311.9151","366.545","274.6906","200.4691","377.0535","336.4977","158.7627","223.2842","467.968","524.1036","519.1159","571.5935","455.8215","437.1876","363.8146","348.4574","276.4846","192.9761","602.107",""
"20260510","11","11170590","6571.9734","191.2126","86.3779","155.8895","111.2407","221.03","272.5992","295.5006","289.8734","268.5445","265.8144","266.6747","181.9689","123.436","269.1958","208.8334","92.0063","159.8533","200.2403","285.6917","281.0403","352.2563","194.9932","266.4783","285.9948","269.7096","232.3088","172.8949","570.314",""
"20260510","11","11170625","60712.4562","2558.9192","1079.7128","1441.0002","3115.5412","2648.2548","2526.3016","3046.4636","2743.0827","2486.4526","1914.3566","1748.7231","1224.9585","809.5543","1624.432","2259.7696","841.079","1287.7592","2911.3037","3254.2001","3098.9068","3562.5554","2836.8543","2644.9364","1915.0341","1841.812","1535.942","1149.0187","2605.5334",""
"20260510","11","11170630","30314.1258","1562.4098","839.1477","826.7465","790.3323","772.8134","789.6617","1123.8099","1226.4078","1405.4949","1085.8069","1036.0758","767.5081","501.6194","1285.2053","1545.2069","798.1648","764.5677","905.4434","850.1198","929.8169","1426.8892","1517.2183","1529.2328","1274.8642","1157.0666","1000.5517","651.9776","1949.9661",""
"20260510","11","11170640","9437.3454","474.6586","166.0003","197.2595","293.4485","295.7305","315.9923","534.7575","501.1039","448.4241","349.6348","333.026","277.7102","190.045","366.6781","273.5001","124.3185","202.6389","241.2365","350.1756","412.776","478.3029","376.0552","483.7923","340.4912","380.1536","290.057","194.9835","544.3945",""
"20260510","11","11170650","9974.4113","154.0368","82.4841","120.3453","445.7379","584.2711","567.1008","737.572","448.2637","566.1191","408.7558","370.2281","245.8081","132.8282","293.0133","226.2027","100.5347","177.8159","472.6588","528.878","478.1786","495.4814","454.6195","372.9474","295.1033","339.6288","216.9741","186.5193","472.3043",""
"20260510","11","11170660","11161.3351","204.1276","92.5695","214.0936","308.3901","487.3942","515.461","653.9109","666.1146","594.8188","437.2498","357.8147","260.8215","186.0626","357.9118","300.8807","148.2281","198.2764","325.0057","554.8432","646.4676","658.6545","654.6306","560.7962","401.6056","369.611","290.7744","213.6569","501.1628",""
"20260510","11","11170685","29008.7693","1114.6126","478.4504","448.8598","954.0976","1237.0888","1283.1171","1612.0915","1381.2226","1482.7334","1176.2073","940.7557","684.8538","376.2151","723.2597","780.5885","349.1755","448.4946","1225.9171","1582.6085","1528.6544","1800.7166","1737.5298","1300.6869","1031.9026","985.4298","696.3579","523.1687","1123.9741",""
"20260510","11","11170690","22861.7793","970.4253","699.7892","423.6323","563.4433","552.2887","641.3551","880.8192","1044.4694","1083.8056","926.2816","829.9742","599.6487","395.2245","908.5163","893.4811","570.8343","527.1005","600.3443","627.7573","695.9079","1200.2377","1283.9253","1361.796","1087.4352","880.0853","803.3056","484.6441","1325.2534",""
"20260510","11","11170700","6498.2401","156.4328","106.2479","178.1697","164.0477","233.4685","263.3819","310.4282","295.6222","352.3317","290.3226","293.1298","240.4557","120.0264","290.768","112.8027","71.9863","103.0384","193.2088","238.3527","240.8004","297.0633","328.8732","355.0028","246.782","235.0445","230.6153","155.5875","394.2492",""
"20260510","12","11170510","12041.4088","446.0833","246.5381","235.9914","241.2624","418.0913","481.6627","579.1217","566.031","480.6627","477.294","478.9674","367.9481","265.5698","456.0258","337.9577","178.6095","212.0881","318.9567","471.371","508.829","607.2707","489.872","567.7032","447.6641","514.2052","392.808","345.0411","907.7831",""
"20260510","12","11170520","13662.2908","367.9946","197.8606","248.3205","393.2172","657.9455","685.9378","808.8373","658.0011","596.7748","420.6746","445.8366","243.8333","205.669","434.6631","242.6614","137.1564","326.4429","592.3583","814.4737","814.8087","794.7184","593.0423","642.2783","482.3524","354.6697","379.122","286.1422","836.4988",""
"20260510","12","11170530","19739.1146","298.5367","144.0496","401.5674","805.1827","876.1876","952.3661","966.9733","817.6569","736.6646","711.4248","698.2498","627.1959","406.8047","891.0183","415.762","189.2898","532.7577","1030.9131","1199.5517","936.3989","1095.4782","880.1849","875.1332","680.5888","682.1506","523.6624","454.0409","909.3228",""
"20260510","12","11170555","26029.3402","597.9021","430.4887","514.2789","838.5173","1034.3722","1180.7274","1260.8995","1150.3345","1099.3425","1005.5582","733.597","500.707","399.0313","713.5846","625.3794","338.9775","947.5564","2168.2117","1694.6149","1366.2599","1422.346","1071.8403","1165.4708","833.3684","787.0961","568.6693","405.1645","1175.0442",""
"20260510","12","11170560","19294.562","924.9158","295.5352","295.3706","383.8261","697.345","844.8842","1065.4411","896.8914","841.6399","649.5675","608.8323","426.7721","261.9387","528.3182","1215.4755","359.932","369.9461","860.021","1073.3707","1049.7752","1248.3749","952.0404","687.047","661.802","513.3876","499.7937","304.4193","777.8992",""
"20260510","12","11170570","12624.583","344.2694","153.9372","288.8689","327.4756","475.4897","541.4425","557.7205","621.0002","614.1865","467.3273","482.957","340.7869","235.4443","505.2647","302.8508","242.3835","278.3399","412.6099","546.9894","596.5414","644.6493","562.8836","488.1295","470.8121","525.4261","425.1667","278.1566","893.4733",""
"20260510","12","11170580","9746.5841","269.8325","159.3371","153.9495","252.511","407.3534","448.9343","510.7932","427.2613","446.4943","340.1798","365.5353","243.104","169.463","364.5779","306.0634","144.4035","226.4647","467.9565","544.479","480.1926","479.0489","427.3623","408.0602","340.0527","347.5927","259.1499","175.178","581.2529",""
"20260510","12","11170590","6478.0767","207.5827","93.7727","165.0903","155.4327","232.1564","283.8184","287.6069","273.2093","256.0534","271.7243","250.258","194.4202","133.1435","267.7436","179.2338","78.9656","160.8277","211.5443","293.1092","278.1072","330.8406","188.3707","246.2118","253.7138","276.5076","212.5923","166.2252","529.813",""
"20260510","12","11170625","67799.8874","2618.0172","1104.6486","1532.3388","3366.4589","3124.5783","3000.0795","3368.2149","2942.182","2661.9348","1905.2527","1708.3462","1333.242","861.3628","1716.3583","2733.0117","1017.2187","1500.3203","3700.6861","4322.4094","3903.3049","4048.0454","3024.4567","2824.9265","2159.9253","1978.3952","1670.8274","1115.0227","2558.3229",""
"20260510","12","11170630","30651.9817","1605.9131","862.513","697.6555","787.9715","832.8743","792.3179","1124.2394","1278.8484","1403.7361","1186.6456","1045.1392","788.8234","504.0293","1229.716","1469.9393","759.2856","831.7837","957.7575","956.4086","1002.6345","1516.4215","1562.9489","1562.9447","1191.2166","1217.5609","949.0364","692.8026","1840.8178",""
"20260510","12","11170640","8749.4652","353.8998","123.7679","171.5868","241.1733","316.5086","341.0921","501.6199","434.6647","363.0137","334.3555","349.7672","278.2357","155.5312","335.841","251.6562","114.3892","203.7887","267.1497","373.0503","395.2225","422.6702","399.4531","335.2638","291.6094","330.299","305.0956","164.3111","594.4481",""
"20260510","12","11170650","10618.672","220.5339","118.0923","126.3932","461.219","585.8288","606.4355","740.1516","471.4188","633.8902","432.2614","380.2143","233.9533","132.1867","327.5946","274.8367","122.1495","199.7447","501.027","534.4819","533.7245","550.3149","445.0664","386.3258","336.0937","336.0035","242.5639","196.7087","489.457",""
"20260510","12","11170660","11328.5648","227.704","103.261","209.2157","337.3864","498.1678","520.62","690.4277","646.9707","569.1006","478.9067","359.049","248.9937","206.5736","321.6864","296.1142","145.8798","198.4925","356.5091","621.9666","680.0618","690.6219","597.6229","538.9004","387.9057","401.0892","318.9209","204.7438","471.6731",""
"20260510","12","11170685","31315.1962","1125.7017","483.2104","472.6747","1149.5042","1244.8915","1397.5332","1685.7169","1417.0015","1459.9741","1192.8955","958.848","634.663","371.5444","784.4836","992.9457","444.1677","518.6797","1557.4768","1852.7204","1824.5104","1929.9003","1844.0653","1370.2139","1098.5345","1009.2361","756.3611","536.4426","1201.2985",""
"20260510","12","11170690","23085.3118","996.1591","718.3461","452.5832","520.4108","593.0927","635.8569","897.3753","1127.535","1027.1298","834.3542","819.672","611.5218","420.9688","964.4956","749.5501","478.8784","477.31","737.0518","728.7142","759.3857","1183.1564","1251.1171","1373.7415","1017.6565","882.1775","823.3428","553.7858","1449.9417",""
"20260510","12","11170700","6459.509","178.0126","120.9043","159.0675","164.4174","234.1838","250.6184","297.0967","320.9236","396.6613","332.4506","286.5789","216.789","129.3985","251.1342","123.6592","78.9142","123.7993","197.5236","230.281","254.9447","262.7816","310.3225","330.9223","248.0883","211.1889","227.5313","141.5038","379.8101",""
"20260510","13","11170510","11865.4487","533.3504","294.7683","254.5283","214.8077","386.34","463.3078","559.601","565.9858","484.6375","452.2396","458.4496","366.3619","199.9623","444.1736","330.242","174.5319","189.157","333.7211","468.6188","484.7735","661.8793","540.122","524.676","441.2918","483.9651","356.6397","342.7292","854.586",""
"20260510","13","11170520","14195.051","437.6143","235.293","232.6563","495.1733","662.6242","727.8841","780.3412","683.3865","604.5352","406.627","451.181","244.6091","198.6643","471.9748","330.2536","186.6651","326.2681","749.6276","979.0863","812.3559","837.1634","557.7402","594.8738","450.3586","346.4108","354.284","274.1015","763.2978",""
"20260510","13","11170530","19476.9082","370.1461","178.6022","418.3993","969.0797","839.6434","941.7454","983.4205","791.1427","706.808","689.1099","720.4749","587.3739","379.5449","798.7789","418.3291","190.4586","552.9097","1009.4586","1166.6284","886.2597","1061.7401","771.6662","839.7788","628.2927","683.1441","572.7489","420.9055","900.3177",""
"20260510","13","11170555","24835.7935","506.9","364.9678","453.5096","799.7809","1092.8457","1172.9679","1347.2612","1024.7301","1005.9805","882.3072","696.5961","482.588","329.0823","650.2256","586.7867","318.0587","876.5641","2274.5362","1656.5113","1361.5929","1351.003","1032.3286","1109.2891","752.468","736.8116","596.5257","404.5409","969.0332",""
"20260510","13","11170560","17890.4163","718.3344","229.527","289.8185","375.9632","699.3323","859.9804","1020.9276","886.1109","816.1036","643.0524","604.4773","389.0672","253.3193","497.4098","959.0161","283.9881","293.005","786.5525","990.2487","969.5995","1130.8979","827.5051","666.6696","628.851","492.8793","495.3775","321.3609","761.0414",""
